estatisticas mensais clima
 Mes= 01
    4.2500    4.8700    4.7300    4.9200    4.2500    3.6900    4.5700    5.2200    5.6200    5.3700    4.5200    5.1900    5.6900
    5.0800    6.3100    6.0500    5.8900    5.2300    4.4200    5.6200    6.2500    6.7100    6.4700    5.9100    6.4400    6.8800
   25.1200   38.3900   63.7900   39.7500   30.8800   35.7800   56.9200   64.4900   53.1000   50.4300   46.0200   58.6000   64.8900
   25.1200   38.3900   63.7900   39.7500   30.8800   35.7800   56.9200   64.4900   53.1000   50.4300   46.0200   58.6000   64.8900
    8.3733    9.2458   12.2122    9.0088    8.9111   11.3101   13.3437   12.4911    9.6888   10.6540    9.9412   11.3688   11.5387
    2.9989    4.1505    5.2214    4.4106    3.4640    3.1623    4.2640    5.1609    5.4784    4.7316    4.6274    5.1525    5.6215
 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000 1333.0000
 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000 1290.0000
   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000   43.0000
    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258    3.2258
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    7.5400   10.6600   10.6100   11.9800    8.4400    7.9400    9.2100   11.3200   10.8700   10.9100   10.5000   10.3400   11.1500
   14.3900   19.5200   25.8300   22.0800   16.6100   15.0500   21.5100   21.2200   29.3900   21.7100   21.3300   26.7800   27.4800
   21.9000   34.2400   48.3600   32.7600   27.6900   23.5600   33.1900   49.3200   52.6100   43.5100   39.3000   44.0300   49.6300
    3.1696    3.6889    4.9927    3.5239    3.8726    3.9520    4.7917    5.1281    4.6000    4.6446    4.2941    4.6309    4.8537
   13.0447   18.4312   34.6744   15.4765   19.9089   22.1506   35.2175   38.2750   28.1833   30.7232   24.3442   29.3060   32.2920
 Mes= 07
    1.1888    1.4450    1.4389    1.4719    1.1987    0.9685    1.2229    1.2762    1.3309    1.2906    1.1302    1.2558    1.3186
    2.1736    3.0287    3.5658    3.6145    2.7675    2.3074    2.9516    3.6744    3.9915    3.3148    3.7492    3.8414    4.0894
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0300    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0600    0.0000    0.0000    0.0000    0.0100    0.0200    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.2300    0.1200    0.0700    0.0500    0.0600    0.0800    0.0900    0.0600    0.0200    0.1200    0.0000    0.0000    0.0000
    0.7300    0.7600    0.5000    0.5600    0.3700    0.3400    0.5100    0.4200    0.3200    0.6200    0.1700    0.2800    0.2800
    1.2300    1.4300    1.0500    1.1800    0.8300    0.6800    1.0000    0.8900    0.8100    1.1000    0.5200    0.7600    0.7500
    2.1600    2.6300    2.0900    2.4000    1.8300    1.4000    1.9800    1.7200    1.7300    1.9000    1.2400    1.6300    1.6900
    3.1500    3.6700    3.2000    3.4200    2.9100    2.2400    2.8900    2.5600    2.6700    2.7000    2.0500    2.6700    2.6900
    3.7500    4.4000    4.1300    4.2900    3.6600    2.9300    3.5200    3.3100    3.4900    3.4100    2.8800    3.2600    3.5300
   16.5500   29.9700   44.0600   38.4100   20.1100   21.0400   34.3400   47.4200   53.8200   40.8200   61.0700   59.8600   59.2500
   16.5500   29.9700   44.0600   38.4100   20.1100   21.0400   34.3400   47.4200   53.8200   40.8200   61.0700   59.8600   59.2500
    7.6142    9.8953   12.3561   10.6265    7.2665    9.1184   11.6344   12.9054   13.4835   12.3146   16.2887   15.5829   14.4887
    2.1728    3.0276    3.5645    3.6132    2.7665    2.3066    2.9505    3.6730    3.9900    3.3135    3.7478    3.8399    4.0878
