SAE01_RB_conf_Madred SAE02_Cach_Esp SAE03_bacia-rio-Guapore SAE04_JRB-Jirau SAE05_Inc_ate_JRB SAE06_JRB-SAE SAE07_Jirau-SAE SAE08_Bacia_Inc_JPVila SAE09_Bacia_JPVila SAE10_Bacia_MontJP SAE11_Tot_JRB SAE12_MadredD SAE13_Bacia-rio-Mamore STAT01_Fruteira_ES STAT02_Francisco_gros_ES STAT03_FG_taici_SK STAT04_FG_Inc_bracoesquerdo_SK STAT05_FG_Inc_bracodireito_SK STAT06_FG_Ibitirama_SK STAT07_FG_montante_flu STAT08_FG_sao_simao_jusante_flu 
    0.5600    0.6200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1900    0.7800    0.0300    0.0200    0.0000    0.0000    0.1700    0.0000    0.0000    0.0000    0.0000
    0.6200    0.6700    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2000    0.8700    0.0400    0.0400    0.0000    0.0000    0.1900    0.0000    0.0000    0.0000    0.0000
    0.8100    0.8800    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.2600    1.1100    0.0500    0.1100    0.0200    0.0200    0.2600    0.0100    0.0000    0.0100    0.0200
    0.9100    1.2400    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.3700    1.6300    0.0600    0.1500    0.0400    0.0400    0.4100    0.0200    0.0000    0.0100    0.0400
    0.9500    1.2900    0.0000    0.0000    0.0100    0.0000    0.0000    0.0000    0.0000    0.0000    0.4000    1.8800    0.0700    0.1900    0.0800    0.0700    0.4500    0.0400    0.0000    0.0300    0.0800
    1.1900    1.3800    0.0100    0.0000    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.4200    2.0500    0.0700    0.2300    0.1000    0.0900    0.6300    0.0500    0.0000    0.0400    0.0900
    1.2600    1.4600    0.0100    0.0000    0.0300    0.0000    0.0000    0.0000    0.0000    0.0000    0.4600    2.0500    0.0800    0.3100    0.1000    0.0900    0.7100    0.0500    0.0100    0.0400    0.0900
    1.3200    1.6600    0.0100    0.0000    0.0400    0.0000    0.0000    0.0000    0.0000    0.0000    0.5000    2.1000    0.0800    0.3200    0.1200    0.1100    0.7100    0.0600    0.0100    0.0400    0.1100
    2.8000    2.7800    0.0100    0.0600    0.1800    0.2000    0.5400    0.2300    0.2300    0.2300    0.8700    3.5100    0.2700    0.6500    0.3800    0.3700    0.9900    0.2200    0.0200    0.1600    0.3800
    2.3900    2.4400    0.0100    0.0600    0.1800    0.2000    0.5400    0.2300    0.2300    0.2300    0.7700    3.1500    0.2500    0.6500    0.3800    0.3700    0.9900    0.2200    0.0200    0.1600    0.3800
    4.8351    4.4766    2.3472    5.9161    5.2322    5.9161    5.9161    5.9161    5.9161    5.9161    4.5846    3.7325    5.1646    4.1615    4.8020    4.8571    3.5384    4.8850    3.6566    4.8797    4.8604
    0.4872    0.5372    0.0042    0.0100    0.0339    0.0333    0.0900    0.0383    0.0383    0.0383    0.1655    0.8318    0.0477    0.1539    0.0780    0.0751    0.2758    0.0444    0.0054    0.0323    0.0771
  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000  200.0000
   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000   35.0000
  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000  165.0000
   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000   82.5000
    1.2567    1.5000    0.0100    0.0000    0.0300    0.0000    0.0000    0.0000    0.0000    0.0000    0.4600    2.0667    0.0767    0.2867    0.1067    0.0967    0.6833    0.0533    0.0067    0.0400    0.0967
    0.4800    0.4867    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.1533    0.5900    0.0233    0.0067    0.0000    0.0000    0.0800    0.0000    0.0000    0.0000    0.0000
    1.8500    1.4900    0.0100    0.0600    0.1700    0.2000    0.5400    0.2300    0.2300    0.2300    0.4700    1.6300    0.2000    0.4600    0.3000    0.3000    0.5400    0.1800    0.0200    0.1300    0.3000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    1.9753    1.1907    1.2378    5.4186    3.4376    5.4186    5.4186    5.4186    5.4186    5.4186    1.2504    1.0276    2.5239    1.5010    2.3186    2.4242    0.8283    2.5540    2.2014    2.4595    2.4340
    4.3732    1.2131   -0.4792   28.1690   12.9284   28.1690   28.1690   28.1690   28.1690   28.1690    1.4648    0.2018    7.4585    1.9547    6.1698    6.7202   -0.4456    7.3340    3.7646    6.9915    6.7783
 00 2021 07 15 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 
