estatisticas mensais clima
 Mes= 01
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000   -1.0000
    2.9266    3.3909    4.6181    3.7912    4.5256    4.6104    4.3960    3.9250    6.5420    3.8249    5.6675    6.4515    7.0539
   10.5621   13.6728   25.6592   17.9247   34.6815   28.2442   26.9157   20.1288   62.1619   19.9873   41.7324   62.7196   75.5697
 Mes= 07
    0.7402    0.9431    0.8540    1.0745    0.8172    0.5720    0.6724    0.5642    0.6768    0.5939    0.5601    0.6414    0.6822
    1.6061    2.4110    2.7771    2.8512    2.2068    1.5903    1.7620    1.7425    2.1957    1.5478    2.2495    2.1336    2.2617
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0200    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0800    0.0200    0.0100    0.0000    0.0200    0.0200    0.0100    0.0100    0.0000    0.0200    0.0000    0.0000    0.0000
    0.3100    0.2500    0.1100    0.2300    0.1400    0.1000    0.1300    0.1000    0.0900    0.2000    0.0200    0.0700    0.0600
    0.6400    0.6600    0.3200    0.6800    0.3600    0.2500    0.4100    0.2500    0.3300    0.4300    0.1600    0.2400    0.2700
    1.2300    1.4500    0.8800    1.6100    1.1800    0.7300    0.9500    0.6400    0.9300    0.8900    0.4400    0.8500    0.8900
    1.7600    2.2000    1.4000    2.4200    1.8300    1.0900    1.5300    0.9900    1.3900    1.2500    0.8100    1.2200    1.3900
    2.1400    2.9000    2.0000    3.2000    2.5900    1.7200    2.1700    1.4700    1.7000    1.5600    1.0900    1.5600    1.6900
   14.5200   26.8000   28.0200   32.2000   26.2800   14.3900   20.4500   19.3900   30.0800   15.4800   38.4300   24.1200   28.3900
   14.5200   26.8000   28.0200   32.2000   26.2800   14.3900   20.4500   19.3900   30.0800   15.4800   38.4300   24.1200   28.3900
    9.0407   11.1158   10.0896   11.2934   11.9085    9.0485   11.6063   11.1278   13.6997   10.0012   17.0840   11.3050   12.5526
    1.6052    2.4097    2.7756    2.8497    2.2056    1.5895    1.7610    1.7415    2.1945    1.5470    2.2483    2.1324    2.2605
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000  930.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
